method,stem,original_filename,result_filename,original_path,result_path,EME,EMEE,Entropy,Contrast,AvgGra,MS_SSIM,PSNR,UCIQE,UIQM
SGUIE-Net,chichaoyiwan.4,chichaoyiwan.4.jpg,chichaoyiwan.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\chichaoyiwan.4.jpg,1.304938877,0.3714876792,3.39508766,8.879280956,1.671232846,0.9785421491,31.8494927,1.02441906,5.365147335
WWPF,chichaoyiwan.4,chichaoyiwan.4.jpg,chichaoyiwan.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.4.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\chichaoyiwan.4.jpg,8.769818279,0.785229905,6.398898294,297.5362755,19.24998903,0.3942155242,14.3709951,0.8958904511,23.46687774
ABC-Former,chichaoyiwan.5,chichaoyiwan.5.jpg,chichaoyiwan.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\chichaoyiwan.5.jpg,0.8975323453,0.3491034586,2.849133878,3.757170846,1.287956353,0.9979209304,36.99272747,2.38057429,2.87602809
CBF,chichaoyiwan.5,chichaoyiwan.5.jpg,chichaoyiwan.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\chichaoyiwan.5.jpg,3.260006902,0.4787919482,6.426181915,20.15402625,3.989906122,0.8285825253,16.09368848,3.139475121,11.83770269
GDCP,chichaoyiwan.5,chichaoyiwan.5.jpg,chichaoyiwan.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\chichaoyiwan.5.jpg,2.093247626,0.4145929182,4.370859665,13.67608248,3.369984226,0.9648912549,32.82383893,4.941341915,11.88394947
Histoformer,chichaoyiwan.5,chichaoyiwan.5.jpg,chichaoyiwan.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\chichaoyiwan.5.jpg,15.35458781,1.149355306,6.954187932,449.9939214,22.63443418,0.3778190613,17.10634692,7.023892955,36.29989699
HLRP,chichaoyiwan.5,chichaoyiwan.5.jpg,chichaoyiwan.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\chichaoyiwan.5.jpg,14.63360637,1.110057096,6.759619726,215.7874804,16.99085454,0.3140615821,11.3231939,1.477229913,32.86887949
HVDualformer,chichaoyiwan.5,chichaoyiwan.5.jpg,chichaoyiwan.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\chichaoyiwan.5.jpg,1.105009188,0.360530204,3.005044962,4.47976587,1.443269397,0.9950026274,36.71754318,1.951814266,3.461065228
Ours,chichaoyiwan.5,chichaoyiwan.5.jpg,chichaoyiwan.5.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\chichaoyiwan.5.png,4.646131164,0.5586885097,4.755316232,150.7199696,8.60846381,0.8980327845,18.32797341,3.887920152,14.2339372
SGUIE-Net,chichaoyiwan.5,chichaoyiwan.5.jpg,chichaoyiwan.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\chichaoyiwan.5.jpg,1.20039885,0.3658954319,3.025067222,6.117079741,1.266227446,0.9880174994,31.07501935,2.071322231,3.624206276
WWPF,chichaoyiwan.5,chichaoyiwan.5.jpg,chichaoyiwan.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.5.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\chichaoyiwan.5.jpg,5.535669176,0.6136734736,5.394722568,70.27235012,7.481810724,0.8115143776,16.67285141,1.881973219,17.47119949
ABC-Former,chichaoyiwan.6,chichaoyiwan.6.jpg,chichaoyiwan.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\chichaoyiwan.6.jpg,0.6582425601,0.3359367794,2.631100543,1.871478252,1.12297372,0.9990850091,36.82025253,0.9010616681,1.799688865
CBF,chichaoyiwan.6,chichaoyiwan.6.jpg,chichaoyiwan.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\chichaoyiwan.6.jpg,6.111070311,0.6350179977,6.357625924,53.86538989,7.983268655,0.6552914977,16.44314846,1.971964689,17.7468471
GDCP,chichaoyiwan.6,chichaoyiwan.6.jpg,chichaoyiwan.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\chichaoyiwan.6.jpg,2.265047504,0.4249565582,4.352750855,13.94178096,3.534985576,0.9216762185,21.18114496,1.873746966,10.08960359
Histoformer,chichaoyiwan.6,chichaoyiwan.6.jpg,chichaoyiwan.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\chichaoyiwan.6.jpg,24.13751499,1.647964668,7.103182699,820.8026744,32.51110471,0.2020779401,14.23039007,7.129210846,51.1810269
HLRP,chichaoyiwan.6,chichaoyiwan.6.jpg,chichaoyiwan.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\chichaoyiwan.6.jpg,12.19230141,0.9703648443,6.643559735,160.2726881,15.30506252,0.4115176797,13.59378467,2.025682279,28.44365381
HVDualformer,chichaoyiwan.6,chichaoyiwan.6.jpg,chichaoyiwan.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\chichaoyiwan.6.jpg,0.7015126767,0.3383105071,2.703725581,2.073501176,1.148950381,0.9949117899,34.3971375,0.9944235345,2.228511608
Ours,chichaoyiwan.6,chichaoyiwan.6.jpg,chichaoyiwan.6.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\chichaoyiwan.6.png,12.03344108,0.9649706525,6.256346703,612.6116281,25.97461508,0.4843797088,17.66223161,1.497153279,27.78903741
SGUIE-Net,chichaoyiwan.6,chichaoyiwan.6.jpg,chichaoyiwan.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\chichaoyiwan.6.jpg,3.69108931,0.5070204834,4.951087838,22.09795748,4.77170479,0.862409234,25.10128397,2.623361731,13.74072427
WWPF,chichaoyiwan.6,chichaoyiwan.6.jpg,chichaoyiwan.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.6.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\chichaoyiwan.6.jpg,3.927165361,0.5213572637,5.119377257,40.6315194,5.943203162,0.8087844849,16.15105223,1.27590161,14.37030063
ABC-Former,chichaoyiwan.7,chichaoyiwan.7.jpg,chichaoyiwan.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\chichaoyiwan.7.jpg,0.6577461189,0.3359143573,2.642201045,2.05648511,1.112783938,0.9990077019,35.13296507,0.905589819,1.764914361
CBF,chichaoyiwan.7,chichaoyiwan.7.jpg,chichaoyiwan.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\chichaoyiwan.7.jpg,5.90296568,0.6235768682,6.377950835,47.93171532,7.469056174,0.6593788862,16.44723874,1.908030095,17.47393793
GDCP,chichaoyiwan.7,chichaoyiwan.7.jpg,chichaoyiwan.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\chichaoyiwan.7.jpg,2.305444459,0.4273384642,4.356789075,14.34779095,3.391563344,0.9236696362,21.17004568,1.866275038,10.1959598
Histoformer,chichaoyiwan.7,chichaoyiwan.7.jpg,chichaoyiwan.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\chichaoyiwan.7.jpg,23.00100745,1.584193795,7.128383089,721.2402332,30.18448659,0.2101871669,14.18584514,7.017791404,49.60203863
HLRP,chichaoyiwan.7,chichaoyiwan.7.jpg,chichaoyiwan.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\chichaoyiwan.7.jpg,13.13919671,1.023156021,6.773826481,173.5908307,15.87413626,0.3722739816,13.34006391,2.132292266,30.30278887
HVDualformer,chichaoyiwan.7,chichaoyiwan.7.jpg,chichaoyiwan.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\chichaoyiwan.7.jpg,0.7119947193,0.3388887007,2.716552338,2.222668495,1.116457021,0.9949515462,36.8989538,0.9035533322,1.957673013
Ours,chichaoyiwan.7,chichaoyiwan.7.jpg,chichaoyiwan.7.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\chichaoyiwan.7.png,11.0762908,0.9120688267,6.266815006,544.7860746,23.64401757,0.5041550398,17.2457302,1.300023916,26.74432261
SGUIE-Net,chichaoyiwan.7,chichaoyiwan.7.jpg,chichaoyiwan.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\chichaoyiwan.7.jpg,3.681200869,0.5064870812,4.9279766,20.79509698,4.517120894,0.8670589328,25.14993201,2.55333292,13.60562785
WWPF,chichaoyiwan.7,chichaoyiwan.7.jpg,chichaoyiwan.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\chichaoyiwan.7.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\chichaoyiwan.7.jpg,3.952731487,0.5234814223,5.08424869,38.39176626,5.562342052,0.8187289834,16.37440304,1.2424881,14.16687029
ABC-Former,donghaiyuanjia.12,donghaiyuanjia.12.jpg,donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\donghaiyuanjia.12.jpg,0.8699661736,0.3475371131,2.976670975,8.428605016,1.74102124,0.9979633093,39.25759273,0.5303987648,2.897508283
CBF,donghaiyuanjia.12,donghaiyuanjia.12.jpg,donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\donghaiyuanjia.12.jpg,4.503483195,0.546986732,6.43213305,74.60017143,7.204288781,0.742886126,16.48556028,1.355770783,14.92818509
GDCP,donghaiyuanjia.12,donghaiyuanjia.12.jpg,donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\donghaiyuanjia.12.jpg,3.893237928,0.5189414345,4.551510844,54.72184071,5.061310301,0.8996315598,24.7031956,1.668424853,13.76508916
Histoformer,donghaiyuanjia.12,donghaiyuanjia.12.jpg,donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\donghaiyuanjia.12.jpg,22.1132852,1.537570855,7.093348186,1023.677669,34.94101839,0.2614125609,15.00890002,4.052353677,47.6152692
HLRP,donghaiyuanjia.12,donghaiyuanjia.12.jpg,donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\donghaiyuanjia.12.jpg,11.80464853,0.9497518355,6.51262342,170.51947,15.09793804,0.4384838343,11.39159117,1.043660959,27.90706986
HVDualformer,donghaiyuanjia.12,donghaiyuanjia.12.jpg,donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\donghaiyuanjia.12.jpg,0.9830123072,0.3537205452,3.248866509,8.846424373,1.852943404,0.9950953126,38.71675698,0.5203098377,3.465219435
Ours,donghaiyuanjia.12,donghaiyuanjia.12.jpg,donghaiyuanjia.12.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\donghaiyuanjia.12.png,8.216751161,0.760029838,5.202158156,496.1009159,14.5229856,0.8161810637,17.02036456,1.865335473,19.31201714
SGUIE-Net,donghaiyuanjia.12,donghaiyuanjia.12.jpg,donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\donghaiyuanjia.12.jpg,1.605603682,0.3880929283,3.466590406,23.78540361,2.567248544,0.9753920436,34.19990892,1.122419101,5.557988127
WWPF,donghaiyuanjia.12,donghaiyuanjia.12.jpg,donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.12.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\donghaiyuanjia.12.jpg,8.865115281,0.7993898585,6.265243334,317.035722,17.32570628,0.5496349931,17.25062161,1.161211615,23.65542519
ABC-Former,donghaiyuanjia.13,donghaiyuanjia.13.jpg,donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\donghaiyuanjia.13.jpg,1.173063322,0.3641992836,3.038845537,12.19549863,1.939740944,0.9983352423,36.45613025,0.8428319254,3.364042774
CBF,donghaiyuanjia.13,donghaiyuanjia.13.jpg,donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\donghaiyuanjia.13.jpg,4.050741145,0.5227835267,6.412051841,56.53701998,5.356966717,0.8085042238,17.07409288,1.658109839,13.39812435
GDCP,donghaiyuanjia.13,donghaiyuanjia.13.jpg,donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\donghaiyuanjia.13.jpg,5.766195455,0.6311354972,4.564676209,76.28369416,5.13485719,0.9100541472,21.66212137,2.485705077,16.2058375
Histoformer,donghaiyuanjia.13,donghaiyuanjia.13.jpg,donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\donghaiyuanjia.13.jpg,21.95984075,1.529468196,6.837689882,1045.159174,34.17126934,0.2532663047,14.20273799,4.174117577,48.25883461
HLRP,donghaiyuanjia.13,donghaiyuanjia.13.jpg,donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\donghaiyuanjia.13.jpg,14.33732247,1.093266307,6.690845629,231.5559365,16.89006334,0.3512910008,11.79193502,1.912677457,32.40361542
HVDualformer,donghaiyuanjia.13,donghaiyuanjia.13.jpg,donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\donghaiyuanjia.13.jpg,1.270571838,0.3695462026,3.168764388,12.48371375,1.999746743,0.9972962141,44.44328741,0.8083665887,3.823845406
Ours,donghaiyuanjia.13,donghaiyuanjia.13.jpg,donghaiyuanjia.13.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\donghaiyuanjia.13.png,7.115168257,0.7018963349,4.482933316,341.7215909,10.34135472,0.88516891,20.9946867,2.195360211,15.24243411
SGUIE-Net,donghaiyuanjia.13,donghaiyuanjia.13.jpg,donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\donghaiyuanjia.13.jpg,2.290870503,0.4262249569,3.563844597,33.13299863,2.85917371,0.9711059928,32.14097389,1.727969061,6.299035834
WWPF,donghaiyuanjia.13,donghaiyuanjia.13.jpg,donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.13.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\donghaiyuanjia.13.jpg,16.21528225,1.217827728,6.79952203,734.6846493,30.45766211,0.3494068682,16.89407258,1.552590431,36.28676372
ABC-Former,donghaiyuanjia.14,donghaiyuanjia.14.jpg,donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\donghaiyuanjia.14.jpg,1.122590222,0.3614380618,3.06800802,13.0374951,1.985498547,0.9985394478,41.98907422,0.7243386693,3.310981172
CBF,donghaiyuanjia.14,donghaiyuanjia.14.jpg,donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\donghaiyuanjia.14.jpg,4.097023047,0.525223498,6.432634917,64.07818868,5.897206408,0.7980284691,16.7216873,1.386257452,13.83617589
GDCP,donghaiyuanjia.14,donghaiyuanjia.14.jpg,donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\donghaiyuanjia.14.jpg,5.624512195,0.622130033,4.614005546,70.58546728,5.308662899,0.9120021462,19.74794929,2.062015879,16.16783577
Histoformer,donghaiyuanjia.14,donghaiyuanjia.14.jpg,donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\donghaiyuanjia.14.jpg,20.06965817,1.421256689,7.190234383,829.8433092,31.19907506,0.3020172119,15.45742024,5.207899048,43.92256566
HLRP,donghaiyuanjia.14,donghaiyuanjia.14.jpg,donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HLRP\donghaiyuanjia.14.jpg,13.22669519,1.031587629,6.690318042,190.654325,15.63522348,0.4012005925,11.31453487,1.558256286,30.56838578
HVDualformer,donghaiyuanjia.14,donghaiyuanjia.14.jpg,donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\HVDualformer\donghaiyuanjia.14.jpg,1.320214545,0.3722642564,3.524230102,13.41840223,2.092881752,0.9908566475,32.18091329,0.6645452458,4.343512875
Ours,donghaiyuanjia.14,donghaiyuanjia.14.jpg,donghaiyuanjia.14.png,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Ours\donghaiyuanjia.14.png,7.065732609,0.6988973537,4.775958451,412.8045797,10.99080368,0.8778997064,19.13375464,2.086531728,16.57795418
SGUIE-Net,donghaiyuanjia.14,donghaiyuanjia.14.jpg,donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\SGUIE-Net\donghaiyuanjia.14.jpg,2.080589667,0.4146423305,3.530733891,33.85523609,2.761465333,0.9722481966,32.50794933,1.370535163,5.812077306
WWPF,donghaiyuanjia.14,donghaiyuanjia.14.jpg,donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.14.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\WWPF\donghaiyuanjia.14.jpg,9.618564233,0.8476145504,6.188262009,287.50072,15.77869475,0.5907906294,16.43009929,1.378007865,24.38090728
ABC-Former,donghaiyuanjia.15,donghaiyuanjia.15.jpg,donghaiyuanjia.15.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.15.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\ABC-Former\donghaiyuanjia.15.jpg,1.053603872,0.3576358748,3.121847508,10.00454056,1.8798086,0.9978509545,36.85180283,0.4704147725,3.079895609
CBF,donghaiyuanjia.15,donghaiyuanjia.15.jpg,donghaiyuanjia.15.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.15.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\CBF\donghaiyuanjia.15.jpg,4.891480232,0.5684830059,6.518839816,72.65814557,7.462424463,0.7771111131,16.38836248,1.224538033,15.07700884
GDCP,donghaiyuanjia.15,donghaiyuanjia.15.jpg,donghaiyuanjia.15.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.15.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\GDCP\donghaiyuanjia.15.jpg,5.221018274,0.5975136162,4.733998509,61.91440537,5.387220203,0.938867867,21.06989163,1.430749835,15.43694832
Histoformer,donghaiyuanjia.15,donghaiyuanjia.15.jpg,donghaiyuanjia.15.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\inputs\raw\donghaiyuanjia.15.jpg,D:\Desktop\Stage1Codex\experiments\myedge168_compare9_rerun_20260527\outputs_normalized\Histoformer\donghaiyuanjia.15.jpg,20.85388337,1.46631128,7.057621296,938.2403801,32.07974716,0.3221818805,15.1117177,4.113322142,45.19664492
